epiweek,region,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,true_1,true_2,true_3,true_4,true_5,true_6,true_7,true_8,is_test
202230,ND,0.8384085175,2.42339145,4.064626375,5.607746475,6.446682575,6.3415653,5.3743679250000005,5.27700395,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,False
202230,NE,2.8419647250000004,4.913194875,7.997765875000001,11.177676425,13.3755805,14.849551000000002,15.9478155,16.64769625,3.0,0.0,6.0,9.0,7.999999999999998,2.0,9.0,2.0,False
202230,NH,0.828650475,1.05283795,1.1571813625,1.4410222499999998,1.8067048575,2.1864651,2.49785945,2.7556227325,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,False
202230,NJ,9.625395874999999,10.004143749999999,11.836034675,14.386537500000001,16.58942025,17.773384125,18.3260115,18.428091249999998,16.0,8.999999999999993,7.0,12.0,8.0,7.0,10.0,15.0,False
202230,NM,0.7790444999999999,0.714329455,0.284800055,0.920729435,1.2963765075,1.3486053735,2.69210175,4.212887435000001,1.0,10.0,6.0,6.0,17.0,11.0,4.0,6.0,False
202230,NV,4.994668925,3.4486523305,4.7584658,5.271260225,5.5101743,4.670021070000001,6.38355625,10.245009624999998,1.0,0.0,1.0,5.0,7.0,1.0,8.0,11.0,False
202230,NY,9.067226475,5.945369725,8.2440336,11.820537349999999,14.152454375,12.793245200000001,9.9444162875,14.911571550000001,11.0,11.0,16.0,24.0,23.0,15.0,20.0,21.0,False
202230,OH,6.342206050000001,7.91979025,11.281495125,15.73692625,18.98556575,20.7997865,22.454412250000004,26.040633,4.0,1.0,10.0,10.0,13.0,16.0,7.0,11.0,False
202230,OK,9.2779637035,15.726361375,24.835787749999998,34.0083365,39.83502625,43.34368475,44.2583935,44.809932825,22.0,11.000000000000009,4.0,8.0,7.0,11.000000000000009,12.0,6.0,False
202230,OR,1.4635678425,0.83957825,0.9690563375000001,1.455999175,1.63910484,1.7151572425000001,2.150170835,2.844819675,1.0,2.0,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,1.0,1.7763568394002505e-15,2.0,False
202230,PA,22.065453499999997,24.079722250000003,29.003130249999998,34.299917,37.70204275,39.65787175,41.415260249999996,44.4873925,23.0,27.0,38.0,23.0,29.0,37.0,32.0,34.0,False
202230,PR,13.344785374999999,13.137499,13.146821875,13.1457795,13.33403425,13.300340749999998,12.952305,12.714314250000001,10.0,23.0,13.0,20.0,23.0,37.0,39.0,35.0,False
202230,RI,0.3167911,0.18177698499999997,0.237678145,0.323464131,0.44652901749999996,0.7287798400000001,1.1073137250000002,1.364569525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
202230,SC,15.79347225,14.949491375000001,14.755909500000001,14.843257,14.839864500000001,14.675948000000002,14.58077575,14.437669499999998,5.999999999999998,5.999999999999998,3.0,3.0,9.0,7.0,9.0,17.0,False
202230,SD,8.72256815,11.039035125,13.3122775,15.694362,17.960012499999998,19.88050775,21.213610499999998,21.23099125,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,False
202230,TN,14.146056999999999,14.89342275,16.70592575,18.510873,19.7547775,20.290094,20.168615374999998,20.75965,17.0,16.0,13.0,15.0,13.999999999999998,20.0,17.0,32.0,False
202230,TX,68.73332675,92.63707099999999,119.96458125000001,144.094245,158.22578750000002,163.97387,166.101115,157.931425,60.0,64.0,88.99999999999999,71.0,95.0,105.0,123.0,215.0,False
202230,US,576.58093,592.652105,695.000375,792.8537625,840.0692349999999,845.1633925000001,834.4738425,892.476315,486.0,489.0,483.0,482.0,545.0,576.0,665.0,795.0,False
202230,UT,0.8992561225,1.1117104549999999,1.47046315,1.750601425,1.92391035,1.86061035,1.7994140375,2.39740801,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,False
202230,VA,27.150521250000004,26.791117,26.943486999999998,27.195048999999997,27.33871375,27.40178675,27.467543499999998,27.89880975,15.0,28.0,16.0,14.000000000000004,24.0,20.0,27.0,16.0,False
202230,VT,0.43532739750000005,0.33268042,0.269167044,0.2804821205,0.40893618249999997,0.49465736625,0.889455435,1.5168161775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
202230,WA,10.18538175,7.936509175000001,7.1708507500000005,6.5635728,5.778192125,4.1963139,4.093576925,4.2298908625,17.0,14.999999999999998,12.0,7.0,17.0,10.0,16.0,7.0,False
202230,WI,2.51455006,5.25158415,8.933977950000001,12.32089325,15.009804374999998,17.22823225,19.542176000000005,22.224016000000002,6.0,1.0,1.0,1.9999999999999964,3.0000000000000036,0.0,0.0,4.0,False
202230,WV,0.9421748025000001,0.631077405,1.8930187250000001,3.33344755,4.4786095,4.846065950000001,4.4983597,5.3499966275,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,False
202230,WY,1.1265421500000001,1.38393031,1.8216816749999998,2.273776475,2.679467725,2.9581099,3.175353125,3.3900471000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
202231,AK,0.7769069175000001,0.6238726375,0.5013781745,0.477984545,0.5372581525,0.5552816375,0.5008467400000001,0.39622134,1.0,1.0,1.0,0.0,5.0,0.0,0.0,2.0,False
202231,AL,7.03706515,7.053675074999999,8.147760075,9.286089574999998,9.8990695,9.87780375,9.48410535,9.1609294,7.0,5.0,10.0,13.0,12.0,22.0,19.0,28.0,False
202231,AR,3.3311618999999997,4.39343975,6.9806289249999995,9.6110105,11.199804700000001,11.810078125,11.900205999999999,13.532237649999999,7.0,3.0,3.0,6.0,6.0,5.0,7.0,10.0,False
202231,AZ,13.2111045,15.022340425,18.84191275,22.35524525,21.5741785,20.383247425,24.0026625,32.76065005,7.999999999999986,14.0,16.0,14.0,4.000000000000014,7.0,9.0,10.0,False
202231,CA,30.4198505,23.82175175,21.637546500000003,22.413106750000004,21.221189,16.588611075,16.406824750000002,20.97810915,39.0,35.0,29.0,33.0,36.0,21.0,35.0,68.0,False
202231,CO,4.953723665,6.584303775,8.29128925,11.071674425,13.83290275,16.865474,19.801068625,23.699339425,10.0,10.0,1.0,1.0,2.0,3.0,4.0,3.0,False
202231,CT,1.8359181325,1.7155429674999998,2.2118131374999996,3.2265082749999996,4.2851211,5.001528899999999,5.359365975,6.413515965,1.0,2.0,8.0,4.0,3.0,5.0,3.0,2.0,False
202231,DC,0.86292762,0.845462175,0.8949628975,0.96006576,1.057726215,1.1547691750000002,1.236700975,1.221054275,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
202231,DE,0.575440245,0.7597643675,0.9476224799999999,1.1853573819999998,1.4643388174999998,1.7026154874999997,1.769109405,1.6092883975,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,False
202231,FL,65.27826575,60.9345195,58.898293249999995,59.330536249999994,60.667902500000004,60.79451999999999,58.937794249999996,55.21308665,74.0,60.0,65.0,53.0,50.0,79.0,78.00000000000001,78.00000000000001,False
202231,GA,35.804643,36.013088249999996,36.11874175,36.21576075,36.70075025,37.57390349999999,38.557323,39.188013500000004,19.0,13.0,26.0,20.0,43.0,46.0,55.0,77.0,False
202231,HI,2.751165575,2.51434375,2.38257605,2.31239215,2.2731343749999997,2.3672481750000003,2.497037475,2.433145025,1.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,False
202231,IA,4.327855925,6.1144097749999995,9.65835385,13.32382375,16.293737875,18.60133925,20.10733625,19.7172225,1.0,4.0,1.0,3.0,0.0,1.0,2.0,9.0,False
202231,ID,1.44458096,1.7930603,2.224625375,2.63537585,2.936589475,3.149843175,3.1531727000000003,3.1432697749999994,8.881784197001252e-16,1.0,8.881784197001252e-16,3.0000000000000004,8.881784197001252e-16,8.881784197001252e-16,3.0000000000000004,3.0000000000000004,False
202231,IL,11.62082075,11.790718825,13.1995115,15.22942325,17.1404335,18.42201425,18.994674749999998,20.140316125000002,11.0,12.0,16.0,10.0,5.0,4.0,15.000000000000004,10.0,False
202231,IN,17.62142975,23.6792725,32.63790725,40.888788250000005,46.752258499999996,50.57848775,52.45754425,52.22330825,4.0,11.0,15.0,18.0,26.0,26.0,32.0,38.0,False
